# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
# frame: ./0000_depth.png
# frame: ./0000_sync_depth.png
# frame: ./0001_depth.png
# frame: ./0001_sync_depth.png
# frame: ./0002_depth.png
292 155 1.24373 1.313 -0.0692678
293 155 1.2427 1.313 -0.0703017
294 155 1.24167 1.311 -0.0693339
295 155 1.24064 1.312 -0.0713643
296 155 1.23961 1.313 -0.0733931
302 155 1.23347 1.313 -0.0795299
281 156 1.2593 1.309 -0.049704
282 156 1.25824 1.305 -0.0467639
283 156 1.25718 1.304 -0.046822
284 156 1.25612 1.304 -0.0478784
285 156 1.25507 1.308 -0.0529329
286 156 1.25401 1.309 -0.0549857
287 156 1.25296 1.31 -0.0570368
288 156 1.25191 1.309 -0.0570861
289 156 1.25087 1.31 -0.0591336
290 156 1.24982 1.312 -0.0621793
291 156 1.24878 1.311 -0.0622234
292 156 1.24773 1.312 -0.0642657
293 156 1.24669 1.312 -0.0653062
294 156 1.24566 1.312 -0.066345
295 156 1.24462 1.314 -0.0693821
296 156 1.24358 1.314 -0.0704174
297 156 1.24255 1.322 -0.0794511
281 157 1.2634 1.309 -0.0456009
282 157 1.26233 1.305 -0.0426677
283 157 1.26127 1.304 -0.0427327
284 157 1.2602 1.306 -0.0457959
285 157 1.25914 1.309 -0.0498574
286 157 1.25808 1.311 -0.052917
287 157 1.25703 1.312 -0.0549749
288 157 1.25597 1.312 -0.056031
289 157 1.25491 1.309 -0.0540853
290 157 1.25386 1.309 -0.0551378
291 157 1.25281 1.309 -0.0561886
292 157 1.25176 1.311 -0.0592376
293 157 1.25072 1.312 -0.0612849
294 157 1.24967 1.312 -0.0623304
295 157 1.24863 1.312 -0.0633742
296 157 1.24758 1.313 -0.0654162
297 157 1.24654 1.318 -0.0714565
303 157 1.24034 1.32 -0.079662
304 157 1.23931 1.318 -0.0786902
305 157 1.23828 1.316 -0.0777168
306 157 1.23726 1.315 -0.0777416
307 157 1.23624 1.315 -0.0787648
281 158 1.26753 1.313 -0.0454709
282 158 1.26646 1.31 -0.0435447
283 158 1.26538 1.309 -0.0436167
284 158 1.26431 1.31 -0.0456869
285 158 1.26324 1.313 -0.0497552
286 158 1.26218 1.318 -0.0558218
287 158 1.26111 1.325 -0.0638865
288 158 1.26005 1.32 -0.0599495
289 158 1.25899 1.314 -0.0550107
290 158 1.25793 1.312 -0.0540701
291 158 1.25687 1.311 -0.0541277
292 158 1.25582 1.312 -0.0561835
293 158 1.25476 1.313 -0.0582376
294 158 1.25371 1.314 -0.0602899
295 158 1.25266 1.315 -0.0623404
296 158 1.25161 1.315 -0.0633892
297 158 1.25056 1.319 -0.0684362
298 158 1.24952 1.327 -0.0774814
302 158 1.24535 1.322 -0.0766451
303 158 1.24432 1.32 -0.0756817
304 158 1.24328 1.318 -0.0747165
305 158 1.24225 1.319 -0.0767497
306 158 1.24122 1.32 -0.0787811
282 159 1.27061 1.307 -0.0363947
283 159 1.26953 1.309 -0.0394737
284 159 1.26845 1.313 -0.0445509
285 159 1.26737 1.317 -0.0496263
286 159 1.2663 1.323 -0.0566998
287 159 1.26523 1.324 -0.0587715
288 159 1.26416 1.323 -0.0588415
289 159 1.26309 1.314 -0.0509096
290 159 1.26202 1.31 -0.0479759
291 159 1.26096 1.309 -0.0480404
292 159 1.2599 1.311 -0.0511031
293 159 1.25884 1.311 -0.052164
294 159 1.25778 1.312 -0.0542231
295 159 1.25672 1.312 -0.0552805
296 159 1.25566 1.314 -0.058336
297 159 1.25461 1.316 -0.0613898
298 159 1.25356 1.32 -0.0664419
299 159 1.25251 1.321 -0.0684922
300 159 1.25146 1.32 -0.0685407
301 159 1.25041 1.319 -0.0685874
302 159 1.24937 1.318 -0.0686324
303 159 1.24832 1.317 -0.0686757
304 159 1.24728 1.318 -0.0707172
305 159 1.24624 1.323 -0.076757
312 159 1.23901 1.319 -0.0799873
282 160 1.27478 1.309 -0.0342174
283 160 1.2737 1.311 -0.0373035
284 160 1.27261 1.316 -0.0433878
285 160 1.27153 1.312 -0.0404702
286 160 1.27045 1.318 -0.0475508
287 160 1.26937 1.32 -0.0506296
288 160 1.26829 1.329 -0.0607065
289 160 1.26722 1.318 -0.0507816
290 160 1.26615 1.313 -0.0468549
291 160 1.26507 1.312 -0.0469264
292 160 1.264 1.312 -0.047996
293 160 1.26294 1.313 -0.0500638
294 160 1.26187 1.313 -0.0511299
295 160 1.26081 1.314 -0.0531941
296 160 1.25974 1.315 -0.0552566
297 160 1.25868 1.318 -0.0593172
298 160 1.25762 1.318 -0.0603761
299 160 1.25657 1.318 -0.0614332
300 160 1.25551 1.317 -0.0614885
301 160 1.25446 1.319 -0.0645421
302 160 1.25341 1.319 -0.0655939
303 160 1.25236 1.319 -0.0666439
304 160 1.25131 1.32 -0.0686921
305 160 1.25026 1.325 -0.0747386
306 160 1.24922 1.329 -0.0797834
307 160 1.24817 1.322 -0.0738264
308 160 1.24713 1.321 -0.0738677
309 160 1.24609 1.321 -0.0749072
312 160 1.24298 1.321 -0.0780155
313 160 1.24195 1.319 -0.0770481
314 160 1.24092 1.319 -0.078079
282 161 1.27899 1.307 -0.0280126
283 161 1.27789 1.309 -0.0311059
284 161 1.2768 1.314 -0.0371973
285 161 1.27571 1.315 -0.0392869
286 161 1.27463 1.319 -0.0443746
287 161 1.27354 1.319 -0.0454604
288 161 1.27246 1.327 -0.0545444
289 161 1.27137 1.319 -0.0476266
290 161 1.27029 1.314 -0.0437069
291 161 1.26921 1.311 -0.0417854
292 161 1.26814 1.312 -0.0438621
293 161 1.26706 1.312 -0.0449369
294 161 1.26599 1.314 -0.0480099
295 161 1.26492 1.314 -0.0490811
296 161 1.26385 1.317 -0.0531505
297 161 1.26278 1.316 -0.0532181
298 161 1.26172 1.315 -0.0532839
299 161 1.26065 1.314 -0.0533479
300 161 1.25959 1.316 -0.0564101
301 161 1.25853 1.318 -0.0594705
302 161 1.25747 1.319 -0.0615291
303 161 1.25641 1.318 -0.0615859
304 161 1.25536 1.319 -0.063641
305 161 1.25431 1.319 -0.0646943
306 161 1.25325 1.322 -0.0687458
307 161 1.2522 1.315 -0.0627956
308 161 1.25116 1.318 -0.0668436
309 161 1.25011 1.319 -0.0688898
311 161 1.24802 1.325 -0.0769771
312 161 1.24698 1.32 -0.0730181
313 161 1.24594 1.318 -0.0720574
314 161 1.24491 1.318 -0.073095
315 161 1.24387 1.32 -0.0761308
316 161 1.24284 1.321 -0.0781649
317 161 1.2418 1.32 -0.0781973
283 162 1.28212 1.312 -0.0298804
284 162 1.28102 1.315 -0.0339791
285 162 1.27992 1.317 -0.0370759
286 162 1.27883 1.32 -0.0411708
287 162 1.27774 1.32 -0.0422638
288 162 1.27665 1.324 -0.047355
289 162 1.27556 1.324 -0.0484443
290 162 1.27447 1.319 -0.0445317
291 162 1.27338 1.317 -0.0436173
292 162 1.2723 1.315 -0.042701
293 162 1.27122 1.316 -0.0447829
294 162 1.27014 1.319 -0.048863
295 162 1.26906 1.321 -0.0519412
296 162 1.26798 1.324 -0.0560176
297 162 1.26691 1.318 -0.0510922
298 162 1.26584 1.316 -0.0501649
299 162 1.26476 1.316 -0.0512359
300 162 1.26369 1.319 -0.055305
301 162 1.26263 1.32 -0.0573723
302 162 1.26156 1.321 -0.0594378
303 162 1.2605 1.32 -0.0595016
304 162 1.25944 1.321 -0.0615635
305 162 1.25838 1.32 -0.0616236
306 162 1.25732 1.322 -0.064682
307 162 1.25626 1.322 -0.0657386
308 162 1.25521 1.326 -0.0707934
309 162 1.25415 1.331 -0.0768464
311 162 1.25205 1.329 -0.0769472
312 162 1.25101 1.325 -0.073995
313 162 1.24996 1.323 -0.073041
314 162 1.24891 1.322 -0.0730852
315 162 1.24787 1.325 -0.0771277
316 162 1.24683 1.325 -0.0781685
283 163 1.28637 1.309 -0.022627
284 163 1.28527 1.312 -0.0267329
285 163 1.28416 1.324 -0.039837
286 163 1.28306 1.326 -0.0429391
287 163 1.28196 1.316 -0.0340394
288 163 1.28086 1.315 -0.0341378
289 163 1.27977 1.314 -0.0342343
290 163 1.27867 1.316 -0.0373289
291 163 1.27758 1.315 -0.0374217
292 163 1.27649 1.316 -0.0395126
293 163 1.2754 1.32 -0.0446016
294 163 1.27431 1.328 -0.0536888
295 163 1.27323 1.331 -0.0577741
296 163 1.27214 1.332 -0.0598576
297 163 1.27106 1.317 -0.0459392
298 163 1.26998 1.315 -0.045019
299 163 1.2689 1.315 -0.046097
300 163 1.26783 1.318 -0.0501731
301 163 1.26675 1.319 -0.0522474
302 163 1.26568 1.321 -0.0553199
303 163 1.26461 1.319 -0.0543906
304 163 1.26354 1.319 -0.0554594
305 163 1.26247 1.318 -0.0555265
306 163 1.26141 1.322 -0.0605918
307 163 1.26034 1.329 -0.0686552
308 163 1.25928 1.325 -0.0657169
309 163 1.25822 1.323 -0.0647768
310 163 1.25717 1.324 -0.0668349
311 163 1.25611 1.322 -0.0658912
312 163 1.25505 1.323 -0.0679458
313 163 1.254 1.323 -0.0689985
314 163 1.25295 1.328 -0.0750496
315 163 1.2519 1.331 -0.0790988
283 164 1.29065 1.309 -0.0183452
284 164 1.28954 1.31 -0.0204585
285 164 1.28843 1.317 -0.0285699
286 164 1.28732 1.317 -0.0296794
287 164 1.28621 1.314 -0.027787
288 164 1.28511 1.313 -0.0278927
289 164 1.284 1.313 -0.0289965
290 164 1.2829 1.316 -0.0330984
291 164 1.2818 1.319 -0.0371984
292 164 1.2807 1.326 -0.0452965
293 164 1.27961 1.335 -0.0553927
294 164 1.27851 1.33 -0.0514871
295 164 1.27742 1.327 -0.0495795
296 164 1.27633 1.324 -0.0476702
297 164 1.27524 1.321 -0.0457589
298 164 1.27415 1.317 -0.0428458
299 164 1.27307 1.317 -0.0439309
300 164 1.27199 1.319 -0.0470141
301 164 1.2709 1.321 -0.0500955
302 164 1.26983 1.321 -0.051175
303 164 1.26875 1.32 -0.0512527
304 164 1.26767 1.318 -0.0503286
305 164 1.2666 1.319 -0.0524026
306 164 1.26553 1.321 -0.0554748
307 164 1.26445 1.327 -0.0625452
308 164 1.26339 1.323 -0.0596138
309 164 1.26232 1.322 -0.0596806
310 164 1.26125 1.321 -0.0597456
311 164 1.26019 1.322 -0.0618089
312 164 1.25913 1.324 -0.0648703
284 165 1.29384 1.311 -0.0171556
285 165 1.29273 1.314 -0.0212744
286 165 1.29161 1.314 -0.0223913
287 165 1.29049 1.312 -0.0215063
288 165 1.28938 1.312 -0.0226193
289 165 1.28827 1.311 -0.0227305
290 165 1.28716 1.314 -0.0268397
291 165 1.28605 1.315 -0.028947
292 165 1.28495 1.32 -0.0350524
293 165 1.28384 1.326 -0.0421559
294 165 1.28274 1.323 -0.0402575
295 165 1.28164 1.322 -0.0403573
296 165 1.28054 1.324 -0.0434551
297 165 1.27945 1.326 -0.0465511
298 165 1.27835 1.318 -0.0396451
299 165 1.27726 1.317 -0.0397374
300 165 1.27617 1.317 -0.0408277
301 165 1.27508 1.318 -0.0429162
302 165 1.274 1.318 -0.0440028
303 165 1.27291 1.317 -0.0440876
304 165 1.27183 1.317 -0.0451706
305 165 1.27075 1.319 -0.0482517
306 165 1.26967 1.322 -0.0523309
307 165 1.26859 1.324 -0.0554084
308 165 1.26752 1.322 -0.054484
309 165 1.26644 1.321 -0.0545578
284 166 1.29818 1.312 -0.0138238
285 166 1.29705 1.313 -0.0159502
286 166 1.29593 1.313 -0.0170746
287 166 1.2948 1.314 -0.019197
288 166 1.29368 1.315 -0.0213175
289 166 1.29256 1.315 -0.022436
290 166 1.29145 1.316 -0.0245527
291 166 1.29033 1.317 -0.0266674
292 166 1.28922 1.321 -0.0317801
293 166 1.28811 1.326 -0.037891
294 166 1.287 1.324 -0.0369999
295 166 1.28589 1.324 -0.038107
296 166 1.28479 1.327 -0.0422121
297 166 1.28368 1.333 -0.0493153
298 166 1.28258 1.325 -0.0424167
299 166 1.28148 1.322 -0.0405161
300 166 1.28039 1.32 -0.0396137
301 166 1.27929 1.32 -0.0407094
302 166 1.2782 1.318 -0.0398032
303 166 1.2771 1.318 -0.0408951
304 166 1.27601 1.32 -0.0439852
305 166 1.27493 1.324 -0.0490734
306 166 1.27384 1.325 -0.0511598
284 167 1.30254 1.313 -0.010463
285 167 1.3014 1.311 -0.00959689
286 167 1.30027 1.313 -0.0127288
287 167 1.29914 1.314 -0.0148588
288 167 1.29801 1.316 -0.0179868
289 167 1.29689 1.316 -0.0191129
290 167 1.29576 1.317 -0.021237
291 167 1.29464 1.317 -0.0223591
292 167 1.29352 1.321 -0.0274793
293 167 1.2924 1.324 -0.0315976
294 167 1.29129 1.329 -0.037714
295 167 1.29017 1.328 -0.0378284
296 167 1.28906 1.329 -0.0399409
297 167 1.28795 1.327 -0.0390514
298 167 1.28684 1.323 -0.0361601
299 167 1.28573 1.321 -0.0352669
300 167 1.28463 1.321 -0.0363717
301 167 1.28353 1.32 -0.0364747
302 167 1.28242 1.32 -0.0375758
303 167 1.28133 1.318 -0.0366749
285 168 1.30579 1.314 -0.0082143
286 168 1.30465 1.314 -0.00935387
287 168 1.30351 1.317 -0.0134915
288 168 1.30237 1.32 -0.0176271
289 168 1.30124 1.319 -0.0177607
290 168 1.30011 1.318 -0.0178923
291 168 1.29898 1.318 -0.019022
292 168 1.29785 1.321 -0.0231498
293 168 1.29672 1.325 -0.0282755
294 168 1.2956 1.328 -0.0323993
295 168 1.29448 1.324 -0.0295212
296 168 1.29336 1.324 -0.0306412
297 168 1.29224 1.325 -0.0327591
298 168 1.29112 1.323 -0.0318752
299 168 1.29001 1.322 -0.0319894
300 168 1.2889 1.322 -0.0331016
285 169 1.3102 1.314 -0.00380209
286 169 1.30905 1.313 -0.00394937
287 169 1.30791 1.314 -0.00609465
288 169 1.30676 1.316 -0.00923792
289 169 1.30562 1.316 -0.0103792
290 169 1.30448 1.316 -0.0115185
291 169 1.30334 1.317 -0.0136558
292 169 1.30221 1.318 -0.0157911
293 169 1.30108 1.318 -0.0169244
294 169 1.29994 1.318 -0.0180558
295 169 1.29881 1.318 -0.0191852
296 169 1.29769 1.32 -0.0223127
297 169 1.29656 1.32 -0.0234381
286 170 1.31348 1.316 -0.00251503
287 170 1.31233 1.316 -0.00366808
288 170 1.31118 1.316 -0.0048191
289 170 1.31003 1.317 -0.00696811
290 170 1.30888 1.317 -0.0081151
291 170 1.30774 1.319 -0.0112601
292 170 1.3066 1.32 -0.0134031
293 170 1.30546 1.319 -0.0135441
294 170 1.30432 1.318 -0.0136831
286 171 1.31795 1.316 0.00194945
287 171 1.31679 1.314 0.00278856
288 171 1.31563 1.314 0.00162971
289 171 1.31447 1.316 -0.0015271
290 171 1.31332 1.319 -0.00568188
291 171 1.31217 1.322 -0.00983464
287 172 1.32128 1.32 0.00127557
288 172 1.32011 1.322 -0.00189119
# frame: ./0004_sync_depth.png
# frame: ./0005_depth.png
# frame: ./0005_sync_depth.png
# frame: ./0006_depth.png
341 148 1.23355 1.299 -0.0654515
342 148 1.22589 1.295 -0.0691144
343 148 1.21832 1.294 -0.0756828
341 149 1.25785 1.298 -0.0401517
342 149 1.24988 1.295 -0.0451186
343 149 1.24201 1.294 -0.0519852
344 149 1.23425 1.295 -0.0607534
345 149 1.22658 1.296 -0.069425
346 149 1.219 1.296 -0.0770018
342 150 1.27484 1.293 -0.0181646
343 150 1.26665 1.292 -0.0253474
344 150 1.25857 1.292 -0.0334258
345 150 1.2506 1.293 -0.0424019
346 150 1.24272 1.291 -0.0482774
347 150 1.23495 1.291 -0.0560545
348 150 1.22727 1.289 -0.0617347
349 150 1.21968 1.289 -0.0693201
350 150 1.21219 1.287 -0.0748122
342 151 1.30081 1.295 0.00580617
343 151 1.29229 1.293 -0.000712326
344 151 1.28388 1.291 -0.00711997
345 151 1.27558 1.291 -0.0154189
346 151 1.26739 1.29 -0.0226113
347 151 1.2593 1.291 -0.0316991
348 151 1.25132 1.292 -0.0406843
349 151 1.24343 1.293 -0.0495689
350 151 1.23565 1.287 -0.0513548
351 151 1.22796 1.287 -0.0590437
352 151 1.22036 1.285 -0.0646376
353 151 1.21286 1.285 -0.0721381
354 151 1.20545 1.284 -0.078547
342 152 1.32786 1.293 0.0348571
343 152 1.31898 1.292 0.0269818
344 152 1.31022 1.29 0.0202244
345 152 1.30158 1.29 0.0115825
346 152 1.29305 1.287 0.00605388
347 152 1.28464 1.289 -0.00436371
348 152 1.27633 1.292 -0.0156724
349 152 1.26813 1.293 -0.0248743
350 152 1.26003 1.284 -0.0239715
351 152 1.25203 1.284 -0.0319659
343 153 1.3468 1.293 0.053802
344 153 1.33767 1.294 0.0436725
345 153 1.32867 1.297 0.031666
346 153 1.31978 1.297 0.02278
347 153 1.31101 1.303 0.00801201
348 153 1.30236 1.31 -0.00764023
344 154 1.3663 1.293 0.0732953
# frame: ./0006_sync_depth.png
334 82 1.25434 1.332 -0.0776604
335 82 1.25752 1.334 -0.0764822
327 83 1.24172 1.321 -0.0792824
328 83 1.24483 1.323 -0.0781679
329 83 1.24796 1.324 -0.0760377
330 83 1.25111 1.331 -0.0798918
333 83 1.26064 1.336 -0.0753581
334 83 1.26385 1.336 -0.0721479
335 83 1.26708 1.339 -0.0719212
319 84 1.22631 1.306 -0.0796904
320 84 1.22935 1.307 -0.0776528
321 84 1.2324 1.309 -0.0766001
325 84 1.24476 1.324 -0.0792364
326 84 1.24789 1.321 -0.0731066
327 84 1.25104 1.32 -0.068961
328 84 1.2542 1.321 -0.0667995
329 84 1.25738 1.324 -0.066622
330 84 1.26057 1.333 -0.0724284
331 84 1.26378 1.339 -0.0752185
332 84 1.26701 1.342 -0.0749922
333 84 1.27025 1.338 -0.0677494
334 84 1.27351 1.338 -0.0644899
318 85 1.23233 1.309 -0.0766673
319 85 1.2354 1.309 -0.0735997
320 85 1.23848 1.31 -0.0715169
321 85 1.24158 1.314 -0.0724186
322 85 1.2447 1.324 -0.0793049
323 85 1.24782 1.326 -0.0781754
325 85 1.25413 1.333 -0.078869
326 85 1.25731 1.329 -0.0716919
327 85 1.2605 1.327 -0.0664986
328 85 1.26371 1.328 -0.0642891
329 85 1.26694 1.332 -0.0650632
330 85 1.27018 1.342 -0.0718207
331 85 1.27344 1.339 -0.0655616
332 85 1.27671 1.343 -0.0662858
333 85 1.28001 1.341 -0.060993
334 85 1.28332 1.341 -0.0576833
309 86 1.21418 1.294 -0.0798223
310 86 1.21716 1.293 -0.0758447
311 86 1.22015 1.294 -0.0738523
312 86 1.22315 1.296 -0.0728452
313 86 1.22618 1.301 -0.0748233
314 86 1.22921 1.308 -0.0787864
317 86 1.23842 1.315 -0.0765847
318 86 1.24151 1.31 -0.0684868
319 86 1.24463 1.308 -0.0633733
320 86 1.24776 1.309 -0.0612442
321 86 1.2509 1.314 -0.0630993
322 86 1.25406 1.319 -0.0649386
323 86 1.25724 1.314 -0.0567618
324 86 1.26043 1.322 -0.0615689
325 86 1.26364 1.332 -0.0683597
326 86 1.26687 1.328 -0.0611341
327 86 1.27011 1.327 -0.056892
328 86 1.27337 1.325 -0.0516333
329 86 1.27664 1.329 -0.0523578
330 86 1.27993 1.334 -0.0540655
331 86 1.28324 1.34 -0.0567561
332 86 1.28657 1.343 -0.0564295
333 86 1.28991 1.336 -0.0460857
301 87 1.19944 1.277 -0.0775585
302 87 1.20235 1.277 -0.0746527
303 87 1.20527 1.28 -0.0747329
304 87 1.2082 1.284 -0.0757988
307 87 1.21709 1.297 -0.0799101
309 87 1.22309 1.303 -0.0799114
310 87 1.22611 1.295 -0.0688897
311 87 1.22915 1.299 -0.0698532
312 87 1.2322 1.301 -0.0688015
313 87 1.23527 1.311 -0.0757346
314 87 1.23835 1.317 -0.0786525
315 87 1.24145 1.311 -0.0695549
316 87 1.24456 1.32 -0.0754418
317 87 1.24769 1.327 -0.079313
318 87 1.25083 1.317 -0.0661685
319 87 1.25399 1.315 -0.0610081
320 87 1.25717 1.314 -0.0568316
321 87 1.26036 1.319 -0.0586391
322 87 1.26357 1.325 -0.0614302
323 87 1.26679 1.325 -0.058205
324 87 1.27004 1.328 -0.0579633
325 87 1.2733 1.328 -0.054705
326 87 1.27657 1.327 -0.0504299
327 87 1.27986 1.326 -0.0461379
328 87 1.28317 1.325 -0.0418289
329 87 1.2865 1.327 -0.0405027
330 87 1.28984 1.331 -0.0411592
331 87 1.2932 1.337 -0.0437983
332 87 1.29658 1.342 -0.0454199
333 87 1.29998 1.335 -0.0350237
299 88 1.20228 1.28 -0.0777166
301 88 1.20814 1.286 -0.0778633
302 88 1.21108 1.284 -0.0729152
303 88 1.21405 1.285 -0.0709527
304 88 1.21702 1.289 -0.0719756
306 88 1.22302 1.3 -0.0769775
307 88 1.22604 1.302 -0.0759562
308 88 1.22908 1.306 -0.0769199
309 88 1.23213 1.305 -0.0728686
310 88 1.2352 1.299 -0.0638021
311 88 1.23828 1.298 -0.0597203
312 88 1.24138 1.299 -0.057623
313 88 1.24449 1.303 -0.0585103
314 88 1.24762 1.309 -0.0613818
315 88 1.25076 1.316 -0.0652377
316 88 1.25392 1.326 -0.0720776
317 88 1.2571 1.323 -0.0659015
318 88 1.26029 1.316 -0.0557093
319 88 1.2635 1.312 -0.0485008
320 88 1.26672 1.311 -0.044276
321 88 1.26997 1.312 -0.0420346
322 88 1.27322 1.318 -0.0447766
323 88 1.2765 1.33 -0.0535019
324 88 1.27979 1.333 -0.0532103
325 88 1.2831 1.325 -0.0419016
326 88 1.28642 1.324 -0.0375758
327 88 1.28977 1.324 -0.0342327
328 88 1.29313 1.325 -0.0318722
329 88 1.29651 1.326 -0.0294942
330 88 1.2999 1.327 -0.0270984
331 88 1.30332 1.333 -0.0296848
332 88 1.30675 1.335 -0.0282533
293 89 1.19355 1.272 -0.0784541
294 89 1.19642 1.27 -0.0735768
295 89 1.19931 1.272 -0.0726857
296 89 1.20222 1.276 -0.0737805
298 89 1.20807 1.276 -0.0679278
299 89 1.21102 1.279 -0.06798
300 89 1.21398 1.293 -0.0790178
301 89 1.21696 1.289 -0.0720411
302 89 1.21995 1.284 -0.0640497
303 89 1.22296 1.283 -0.0600436
304 89 1.22598 1.284 -0.0580226
305 89 1.22901 1.293 -0.0639867
306 89 1.23206 1.299 -0.0669357
307 89 1.23513 1.3 -0.0648695
308 89 1.23821 1.308 -0.069788
309 89 1.24131 1.299 -0.0576911
310 89 1.24442 1.296 -0.0515787
311 89 1.24755 1.295 -0.0474506
312 89 1.25069 1.298 -0.0473068
313 89 1.25385 1.3 -0.0461471
314 89 1.25703 1.303 -0.0459714
315 89 1.26022 1.31 -0.0497795
316 89 1.26343 1.316 -0.0525714
317 89 1.26665 1.315 -0.0483469
318 89 1.26989 1.312 -0.0421059
319 89 1.27315 1.313 -0.0398483
320 89 1.27643 1.313 -0.0365739
